phase,dataset,model_family,model_checkpoint,method,decision_mode,nicme_logit_cost_scale,cs_lambda,target_class,class_names,cost_matrix_C_true_pred,target_recall_floor,accuracy_floor,accuracy_floor_metric,floor_accuracy_value,target_recall_floor_met,accuracy_floor_met,all_floors_met,normalized_atc,atc,target_recall,target_fnr,target_precision,target_fpr,accuracy,balanced_accuracy,macro_f1,selection_score,auroc,auprc,nll,brier,ece,temperature,confusion_matrix,run,metrics_file,config_file,elapsed_seconds,best_val_selection_score,best_val_normalized_atc,best_val_target_recall,best_val_target_fnr,best_val_accuracy,best_val_balanced_accuracy,best_val_epoch,last_val_selection_score,last_val_normalized_atc,last_val_target_recall,last_val_accuracy
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,calibrated_cost_min,0.025,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.8212890625,0.8353613919943728,0.6827375812297907,0.4895963659241625,0.13036604970945764,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.025_04-28_07-00,results/timm_dinov3_vit_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.025_04-28_07-00/metrics_20260428_070015_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/061_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.025.json,38.817992210388184,0.05126,0.02969,1.0,0.0,0.7031,0.7031,5.0,0.05126,0.02969,1.0,0.7031
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,argmax,0.05,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.6875,False,False,False,0.0734375,0.734375,0.90625,0.09375,0.6304347826086957,0.53125,0.6875,0.6875,0.6717948717948719,0.11609999999999998,0.8193359375,0.8325608164776047,0.6879842502438764,0.49483765941518887,0.1829063193872571,,"[[15, 17], [3, 29]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.05_04-28_07-00,results/timm_dinov3_vit_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.05_04-28_07-00/metrics_20260428_070054_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/062_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.05.json,38.48493480682373,0.03993,0.02656,1.0,0.0,0.7344,0.7344,5.0,0.03993,0.02656,1.0,0.7344
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,calibrated_cost_min,0.05,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.8193359375,0.8325608164776047,0.6829504171619125,0.489807828589033,0.17831489644665477,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.05_04-28_07-00,results/timm_dinov3_vit_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.05_04-28_07-00/metrics_20260428_070054_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/062_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.05.json,38.48493480682373,0.03993,0.02656,1.0,0.0,0.7344,0.7344,5.0,0.03993,0.02656,1.0,0.7344
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,argmax,0.1,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.6875,False,False,False,0.0734375,0.734375,0.90625,0.09375,0.6304347826086957,0.53125,0.6875,0.6875,0.6717948717948719,0.11609999999999998,0.8193359375,0.8356921824836381,0.6899072029809081,0.4967601685315931,0.18466916773468256,,"[[15, 17], [3, 29]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.1_04-28_07-01,results/timm_dinov3_vit_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.1_04-28_07-01/metrics_20260428_070126_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/063_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.1.json,32.04469442367554,0.03993,0.02656,1.0,0.0,0.7344,0.7344,3.0,0.03993,0.02656,1.0,0.7344
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,calibrated_cost_min,0.1,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.8193359375,0.8356921824836381,0.6867168333069265,0.49357081119002877,0.18183887919260422,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.1_04-28_07-01,results/timm_dinov3_vit_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.1_04-28_07-01/metrics_20260428_070126_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/063_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.1.json,32.04469442367554,0.03993,0.02656,1.0,0.0,0.7344,0.7344,3.0,0.03993,0.02656,1.0,0.7344
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,argmax,0.2,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.71875,False,False,False,0.05625,0.5625,0.9375,0.0625,0.6521739130434783,0.5,0.71875,0.71875,0.7046153846153846,0.07770156249999999,0.83984375,0.8485552925223188,0.6901771922019732,0.49703011222260635,0.21624903101474047,,"[[16, 16], [2, 30]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.2_04-28_07-01,results/timm_dinov3_vit_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.2_04-28_07-01/metrics_20260428_070157_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/064_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.2.json,31.1627414226532,0.03993,0.02656,1.0,0.0,0.7344,0.7344,3.0,0.05126,0.02969,1.0,0.7031
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,calibrated_cost_min,0.2,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.83984375,0.8485552925223188,0.6872456297876834,0.49409924564612284,0.21374842946974726,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.2_04-28_07-01,results/timm_dinov3_vit_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.2_04-28_07-01/metrics_20260428_070157_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/064_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.2.json,31.1627414226532,0.03993,0.02656,1.0,0.0,0.7344,0.7344,3.0,0.05126,0.02969,1.0,0.7031
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,argmax,0.35,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.75,False,False,False,0.0953125,0.953125,0.84375,0.15625,0.7105263157894737,0.34375,0.75,0.75,0.7477832512315271,0.16906875,0.84765625,0.8541133877211149,0.6914319039246488,0.49828473071348,0.2487543160095811,,"[[21, 11], [5, 27]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.35_04-28_07-02,results/timm_dinov3_vit_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.35_04-28_07-02/metrics_20260428_070224_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/065_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.35.json,27.631776094436646,0.03173,0.03125,0.9688,0.03125,0.8281,0.8281,2.0,0.07978,0.03594,1.0,0.6406
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,calibrated_cost_min,0.35,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.84765625,0.8541133877211149,0.6897256581602618,0.49657856952394536,0.2475086653514127,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.35_04-28_07-02,results/timm_dinov3_vit_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.35_04-28_07-02/metrics_20260428_070224_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/065_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.35.json,27.631776094436646,0.03173,0.03125,0.9688,0.03125,0.8281,0.8281,2.0,0.07978,0.03594,1.0,0.6406
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,argmax,0.5,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.796875,False,False,False,0.090625,0.90625,0.84375,0.15625,0.7714285714285715,0.25,0.796875,0.796875,0.7964276975776854,0.15720351562499996,0.84375,0.84195150393765,0.6916502453569264,0.4985030680395147,0.2958157239481807,,"[[24, 8], [5, 27]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.5_04-28_07-02,results/timm_dinov3_vit_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.5_04-28_07-02/metrics_20260428_070252_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/066_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.5.json,27.65158200263977,0.02973,0.02969,0.9688,0.03125,0.8438,0.8438,2.0,0.06454,0.03281,1.0,0.6719
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,calibrated_cost_min,0.5,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.84375,0.84195150393765,0.6901600091866285,0.49701288777618424,0.29475647009773276,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.5_04-28_07-02,results/timm_dinov3_vit_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.5_04-28_07-02/metrics_20260428_070252_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/066_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_vit_lora_logit_s0.5.json,27.65158200263977,0.02973,0.02969,0.9688,0.03125,0.8438,0.8438,2.0,0.06454,0.03281,1.0,0.6719
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_hybrid,argmax,0.025,0.1,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.625,True,False,False,0.0515625,0.515625,0.96875,0.03125,0.5740740740740741,0.71875,0.625,0.625,0.5747508305647842,0.08218750000000001,0.83203125,0.8348635167885816,0.690516460200211,0.49736942121947114,0.12214841321110725,,"[[31, 1], [23, 9]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.025_l0.1_04-28_06-36,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.025_l0.1_04-28_06-36/metrics_20260428_063631_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/019_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.025_l0.1.json,23.244281768798828,0.133,0.08281,0.9062,0.09375,0.5938,0.5938,5.0,0.133,0.08281,0.9062,0.5938
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_hybrid,calibrated_cost_min,0.025,0.1,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.83203125,0.8348635167885816,0.6879353558892349,0.49478926797588213,0.11929737686992214,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.025_l0.1_04-28_06-36,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.025_l0.1_04-28_06-36/metrics_20260428_063631_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/019_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.025_l0.1.json,23.244281768798828,0.133,0.08281,0.9062,0.09375,0.5938,0.5938,5.0,0.133,0.08281,0.9062,0.5938
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_hybrid,argmax,0.05,0.1,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.625,True,False,False,0.0515625,0.515625,0.96875,0.03125,0.5740740740740741,0.71875,0.625,0.625,0.5747508305647842,0.08218750000000001,0.83203125,0.8348635167885816,0.690516460200211,0.49736942121947114,0.12214841321110725,,"[[31, 1], [23, 9]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.05_l0.1_04-28_06-36,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.05_l0.1_04-28_06-36/metrics_20260428_063655_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/020_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.05_l0.1.json,23.282803297042847,0.133,0.08281,0.9062,0.09375,0.5938,0.5938,5.0,0.133,0.08281,0.9062,0.5938
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_hybrid,calibrated_cost_min,0.05,0.1,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.83203125,0.8348635167885816,0.6879353558892349,0.49478926797588213,0.11929737686992214,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.05_l0.1_04-28_06-36,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.05_l0.1_04-28_06-36/metrics_20260428_063655_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/020_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.05_l0.1.json,23.282803297042847,0.133,0.08281,0.9062,0.09375,0.5938,0.5938,5.0,0.133,0.08281,0.9062,0.5938
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_hybrid,argmax,0.05,0.25,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.609375,True,False,False,0.053125,0.53125,0.96875,0.03125,0.5636363636363636,0.75,0.609375,0.609375,0.551443790299972,0.08946289062500001,0.8193359375,0.8173414255646466,0.6904649226563202,0.4973179035186116,0.10636393539607525,,"[[31, 1], [24, 8]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.05_l0.25_04-28_06-37,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.05_l0.25_04-28_06-37/metrics_20260428_063719_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/021_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.05_l0.25.json,24.130239248275757,0.133,0.08281,0.9062,0.09375,0.5938,0.5938,5.0,0.133,0.08281,0.9062,0.5938
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_hybrid,calibrated_cost_min,0.05,0.25,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.8193359375,0.8173414255646466,0.6878376781454734,0.4946917500175948,0.10335350198983051,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.05_l0.25_04-28_06-37,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.05_l0.25_04-28_06-37/metrics_20260428_063719_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/021_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.05_l0.25.json,24.130239248275757,0.133,0.08281,0.9062,0.09375,0.5938,0.5938,5.0,0.133,0.08281,0.9062,0.5938
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_hybrid,argmax,0.1,0.1,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.625,True,False,False,0.0515625,0.515625,0.96875,0.03125,0.5740740740740741,0.71875,0.625,0.625,0.5747508305647842,0.08218750000000001,0.83203125,0.8348635167885816,0.690516460200211,0.49736942121947114,0.12214841321110725,,"[[31, 1], [23, 9]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.1_l0.1_04-28_06-37,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.1_l0.1_04-28_06-37/metrics_20260428_063742_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/022_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.1_l0.1.json,23.65024423599243,0.133,0.08281,0.9062,0.09375,0.5938,0.5938,5.0,0.133,0.08281,0.9062,0.5938
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_hybrid,calibrated_cost_min,0.1,0.1,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.83203125,0.8348635167885816,0.6879353558892349,0.49478926797588213,0.11929737686992214,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.1_l0.1_04-28_06-37,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.1_l0.1_04-28_06-37/metrics_20260428_063742_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/022_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.1_l0.1.json,23.65024423599243,0.133,0.08281,0.9062,0.09375,0.5938,0.5938,5.0,0.133,0.08281,0.9062,0.5938
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_hybrid,argmax,0.1,0.25,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.609375,True,False,False,0.053125,0.53125,0.96875,0.03125,0.5636363636363636,0.75,0.609375,0.609375,0.551443790299972,0.08946289062500001,0.8193359375,0.8173414255646466,0.6904649226563202,0.4973179035186116,0.10636393539607525,,"[[31, 1], [24, 8]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.1_l0.25_04-28_06-38,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.1_l0.25_04-28_06-38/metrics_20260428_063807_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/023_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.1_l0.25.json,24.178560495376587,0.133,0.08281,0.9062,0.09375,0.5938,0.5938,5.0,0.133,0.08281,0.9062,0.5938
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_hybrid,calibrated_cost_min,0.1,0.25,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.8193359375,0.8173414255646466,0.6878376781454734,0.4946917500175948,0.10335350198983051,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.1_l0.25_04-28_06-38,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.1_l0.25_04-28_06-38/metrics_20260428_063807_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/023_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.1_l0.25.json,24.178560495376587,0.133,0.08281,0.9062,0.09375,0.5938,0.5938,5.0,0.133,0.08281,0.9062,0.5938
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_hybrid,argmax,0.2,0.25,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.609375,True,False,False,0.053125,0.53125,0.96875,0.03125,0.5636363636363636,0.75,0.609375,0.609375,0.551443790299972,0.08946289062500001,0.8193359375,0.8173414255646466,0.6904649226563202,0.4973179035186116,0.10636393539607525,,"[[31, 1], [24, 8]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.2_l0.25_04-28_06-38,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.2_l0.25_04-28_06-38/metrics_20260428_063830_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/024_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.2_l0.25.json,23.465187788009644,0.133,0.08281,0.9062,0.09375,0.5938,0.5938,5.0,0.133,0.08281,0.9062,0.5938
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_hybrid,calibrated_cost_min,0.2,0.25,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.8193359375,0.8173414255646466,0.6878376781454734,0.4946917500175948,0.10335350198983051,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.2_l0.25_04-28_06-38,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.2_l0.25_04-28_06-38/metrics_20260428_063830_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/024_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_hybrid_s0.2_l0.25.json,23.465187788009644,0.133,0.08281,0.9062,0.09375,0.5938,0.5938,5.0,0.133,0.08281,0.9062,0.5938
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,argmax,0.025,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.6875,False,False,False,0.0734375,0.734375,0.90625,0.09375,0.6304347826086957,0.53125,0.6875,0.6875,0.6717948717948719,0.09375,0.8095703125,0.8325317432260457,0.6882860593030564,0.49513943277692885,0.18314700201153755,,"[[29, 3], [17, 15]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.025_04-28_06-34,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.025_04-28_06-34/metrics_20260428_063411_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/013_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.025.json,24.095288515090942,0.1227,0.0875,0.875,0.125,0.6875,0.6875,4.0,0.1227,0.0875,0.875,0.6875
stop2a_nicme_tuning,spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,calibrated_cost_min,0.025,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.8095703125,0.8325317432260457,0.6835459502813989,0.49040311071250253,0.17879612909198128,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.025_04-28_06-34,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.025_04-28_06-34/metrics_20260428_063411_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/013_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.025.json,24.095288515090942,0.1227,0.0875,0.875,0.125,0.6875,0.6875,4.0,0.1227,0.0875,0.875,0.6875
